Domain,Entity ID,Name,State,Unit,Device class,Last changed,Last updated,attr_id,attr_last_triggered,attr_mode,attr_current
"sensor","sensor.tibber_pulse_home_kumulierte_produktion_laufende_stunde","Tibber Pulse Home Kumulierte Einspeisung laufende Stunde","0","kWh","energy","30/08/2026, 00:06:07","30/08/2026, 00:06:07","","","",""
"sensor","sensor.tibber_pulse_home_kumulierter_verbrauch","Tibber Pulse Home Kumulierter Verbrauch","0.3916","kWh","energy","30/08/2026, 00:35:28","30/08/2026, 00:35:28","","","",""
"sensor","sensor.tibber_pulse_home_kumulierter_verbrauch_aktuelle_stunde","Tibber Pulse Home Kumulierter Verbrauch aktuelle Stunde","0.3909","kWh","energy","30/08/2026, 00:35:28","30/08/2026, 00:35:28","","","",""
"sensor","sensor.tibber_pulse_home_kumulierter_verbrauch_cost","sensor Cost","unavailable","EUR","monetary","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.tibber_pulse_home_maximale_leistung","Tibber Pulse Home Maximale Leistung","755","W","power","30/08/2026, 00:25:05","30/08/2026, 00:25:05","","","",""
"sensor","sensor.tibber_pulse_home_minimale_leistung","Tibber Pulse Home Minimale Leistung","536","W","power","30/08/2026, 00:09:40","30/08/2026, 00:09:40","","","",""
"sensor","sensor.tibber_pulse_home_monatliche_kosten","Tibber Pulse Home Monatliche Kosten","unavailable","EUR","monetary","30/08/2026, 00:26:06","30/08/2026, 00:26:06","","","",""
"sensor","sensor.tibber_pulse_home_produktion_auf_der_letzten_meile","Tibber Pulse Home Zählerstand Einspeisung","25517.5346","kWh","energy","30/08/2026, 00:06:07","30/08/2026, 00:06:07","","","",""
"sensor","sensor.tibber_pulse_home_produktion_auf_der_letzten_meile_compensation","","unavailable","EUR","monetary","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.tibber_pulse_home_stromerzeugung","Tibber Pulse Home Einspeiseleistung","0","W","power","30/08/2026, 00:06:07","30/08/2026, 00:06:07","","","",""
"sensor","sensor.tibber_pulse_home_verbrauch_auf_der_letzten_meile","Tibber Pulse Home Zählerstand Verbrauch","39298.0999","kWh","energy","30/08/2026, 00:35:28","30/08/2026, 00:35:28","","","",""
"sensor","sensor.time","Uhrzeit","00:35","","","30/08/2026, 00:35:00","30/08/2026, 00:35:00","","","",""
"sensor","sensor.total_system_uptime","Bosch sensors","57037900","","","30/08/2026, 00:01:21","30/08/2026, 00:01:21","","","",""
"sensor","sensor.tradfri_on_off_switch_batterie","TRADFRI on/off switch Batterie","14","%","battery","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.tradfri_remote_control_batterie","TRADFRI remote control Batterie","1","%","battery","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.treppenhaus_device_energy","Treppenhaus Device Energy","unavailable","kWh","energy","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.treppenhaus_device_power","Treppenhaus Device Power","unavailable","W","power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.trockner_aktuelle_leistung","Trockner Aktuelle Leistung","3.0","W","power","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.trockner_aktuelle_phase","Trockner Aktuelle Phase","Running","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_empfohlene_einstellungen","Trockner Empfohlene Einstellungen","9","","","30/08/2026, 00:01:03","30/08/2026, 00:34:33","","","",""
"sensor","sensor.trockner_energie_gesamt","Trockner Energie gesamt","22.896","kWh","energy","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_energy_apparentpower","Trockner ENERGY ApparentPower","10","VA","apparent_power","30/08/2026, 00:35:20","30/08/2026, 00:35:20","","","",""
"sensor","sensor.trockner_energy_current","Trockner ENERGY Current","0.04","A","current","30/08/2026, 00:35:20","30/08/2026, 00:35:20","","","",""
"sensor","sensor.trockner_energy_factor","Trockner ENERGY Factor","0.32","","power_factor","30/08/2026, 00:35:10","30/08/2026, 00:35:10","","","",""
"sensor","sensor.trockner_energy_power","Trockner ENERGY Power","3","W","power","30/08/2026, 00:35:10","30/08/2026, 00:35:10","","","",""
"sensor","sensor.trockner_energy_reactivepower","Trockner ENERGY ReactivePower","10","var","reactive_power","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.trockner_energy_today","Trockner ENERGY Today","1.946","kWh","energy","30/08/2026, 00:19:50","30/08/2026, 00:19:50","","","",""
"sensor","sensor.trockner_energy_total","Trockner ENERGY Total","1201.738","kWh","energy","30/08/2026, 00:19:50","30/08/2026, 00:19:50","","","",""
"sensor","sensor.trockner_energy_totalstarttime","Trockner ENERGY TotalStartTime","2020-01-06T20:41:48","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.trockner_energy_voltage","Trockner ENERGY Voltage","261","V","voltage","30/08/2026, 00:34:10","30/08/2026, 00:34:10","","","",""
"sensor","sensor.trockner_energy_yesterday","Trockner ENERGY Yesterday","0.0","kWh","energy","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.trockner_fortschritt","Trockner Fortschritt","0.0","%","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_gesamtdauer","Trockner Gesamtdauer","unknown","min","duration","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_ip","Trockner IP","10.10.101.31","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_last_restart_time","Trockner Last Restart Time","2026-08-24T09:12:41+00:00","","timestamp","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.trockner_mqtt_connect_count","Trockner MQTT Connect Count","10","","","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.trockner_programm","Trockner Programm","detecting...","","enum","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_restart_reason","Trockner Restart Reason","Software/System restart","","","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.trockner_ssid","Trockner SSID","JOBOSOUND-WIRE","","","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.trockner_verbleibende_zeit","Trockner Verbleibende Zeit","unknown","min","duration","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.trockner_verstrichene_zeit","Trockner Verstrichene Zeit","7620","s","duration","30/08/2026, 00:35:10","30/08/2026, 00:35:10","","","",""
"sensor","sensor.trockner_wifi_connect_count","Trockner WiFi Connect Count","6","","","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.trockner_zustand","Trockner Zustand","running","","enum","30/08/2026, 00:01:03","30/08/2026, 00:35:10","","","",""
"sensor","sensor.trockner_zyklusanzahl","Trockner Zyklusanzahl","30","cycles","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.tv_device_energy","TV Device Energy","4.9230","kWh","energy","30/08/2026, 00:25:53","30/08/2026, 00:25:53","","","",""
"sensor","sensor.tv_device_power","TV Device Power","1.01","W","power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.tv_energie","TV Energie","1273.863076","kWh","energy","30/08/2026, 00:35:00","30/08/2026, 00:35:00","","","",""
"sensor","sensor.tv_leistung","TV Leistung","96.7","W","power","30/08/2026, 00:35:27","30/08/2026, 00:35:27","","","",""
"sensor","sensor.wand_links_energy","Wand links Energy","65.5601","kWh","energy","30/08/2026, 00:25:53","30/08/2026, 00:25:53","","","",""
"sensor","sensor.wand_links_power","Wand links Power","3.79","W","power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wand_rechts_energy","Wand rechts Energy","63.2202","kWh","energy","30/08/2026, 00:25:53","30/08/2026, 00:25:53","","","",""
"sensor","sensor.wand_rechts_power","Wand rechts Power","3.79","W","power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.warmepumpe_device_energy","Wärmepumpe  Device Energy","5.8354","kWh","energy","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.warmepumpe_device_power","Wärmepumpe  Device Power","1.22","W","power","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.waschmaschine_energy_apparentpower","Waschmaschine ENERGY ApparentPower","0","VA","apparent_power","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_current","Waschmaschine ENERGY Current","0.0","A","current","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_factor","Waschmaschine ENERGY Factor","0.0","","power_factor","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_power","Waschmaschine ENERGY Power","0","W","power","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_reactivepower","Waschmaschine ENERGY ReactivePower","0","var","reactive_power","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_today","Waschmaschine ENERGY Today","1.154","kWh","energy","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_total","Waschmaschine ENERGY Total","1311.549","kWh","energy","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_totalstarttime","Waschmaschine ENERGY TotalStartTime","2020-01-25T22:59:05","","","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_energy_voltage","Waschmaschine ENERGY Voltage","230","V","voltage","30/08/2026, 00:35:27","30/08/2026, 00:35:27","","","",""
"sensor","sensor.waschmaschine_energy_yesterday","Waschmaschine ENERGY Yesterday","0.376","kWh","energy","30/08/2026, 00:01:05","30/08/2026, 00:01:05","","","",""
"sensor","sensor.waschmaschine_last_restart_time","Waschmaschine Last Restart Time","2026-08-24T09:12:17+00:00","","timestamp","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.waschmaschine_mqtt_connect_count","Waschmaschine MQTT Connect Count","11","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.waschmaschine_restart_reason","Waschmaschine Restart Reason","Software/System restart","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.waschmaschine_ssid","Waschmaschine SSID","JOBOSOUND-WIRE","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.waschmaschine_wifi_connect_count","Waschmaschine WiFi Connect Count","7","","","30/08/2026, 00:01:06","30/08/2026, 00:01:06","","","",""
"sensor","sensor.washing_machine_aktuelle_leistung","Washing Machine Aktuelle Leistung","0.0","W","power","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_aktuelle_phase","Washing Machine Aktuelle Phase","off","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_empfohlene_einstellungen","Washing Machine Empfohlene Einstellungen","14","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_energie_gesamt","Washing Machine Energie gesamt","17.043","kWh","energy","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_fortschritt","Washing Machine Fortschritt","0.0","%","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_gesamtdauer","Washing Machine Gesamtdauer","unknown","min","duration","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_programm","Washing Machine Programm","off","","enum","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_verbleibende_zeit","Washing Machine Verbleibende Zeit","unknown","min","duration","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_verstrichene_zeit","Washing Machine Verstrichene Zeit","0","s","duration","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_zustand","Washing Machine Zustand","off","","enum","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.washing_machine_zyklusanzahl","Washing Machine Zyklusanzahl","26","cycles","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.wifi_connect_count","WiFi Connect Count","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wifi_connect_count_2","WiFi Connect Count","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wifi_connect_count_3","WiFi Connect Count","unavailable","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"sensor","sensor.wischi_aktueller_raum","Wischi Aktueller Raum","Flur DG","","enum","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_batterie","Wischi Batterie","100","%","battery","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_energy","Wischi Energy","26.2444","kWh","energy","30/08/2026, 00:31:08","30/08/2026, 00:31:08","","","",""
"sensor","sensor.wischi_gesamter_reinigungsbereich","Wischi Gesamter Reinigungsbereich","6459.6","m²","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_gesamtreinigungszeit","Wischi Gesamtreinigungszeit","589286","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_gesamtzahl_reinigungen","Wischi Gesamtzahl Reinigungen","707","","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_letzter_reinigungsbeginn","Wischi Letzter Reinigungsbeginn","2026-08-27T14:31:00+00:00","","timestamp","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_letztes_reinigungsende","Wischi Letztes Reinigungsende","2026-08-27T14:58:12+00:00","","timestamp","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_power","Wischi Power","2.53","W","power","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_reinigungsbereich","Wischi Reinigungsbereich","25.7","m²","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_reinigungszeit","Wischi Reinigungszeit","1632","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_status","Wischi Status","charging","","enum","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_staubsauger_fehler","Wischi Staubsauger-Fehler","none","","enum","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_verbleibende_filterzeit","Wischi Verbleibende Filterzeit","436766","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_verbleibende_sensorzeit","Wischi Verbleibende Sensorzeit","4929","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_verbleibende_zeit_der_hauptburste","Wischi Verbleibende Zeit der Hauptbürste","976766","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wischi_verbleibende_zeit_der_seitenburste","Wischi Verbleibende Zeit der Seitenbürste","616766","s","duration","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"sensor","sensor.wohnzimmer_tv_energy_apparentpower","Wohnzimmer TV ENERGY ApparentPower","unavailable","VA","apparent_power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_current","Wohnzimmer TV ENERGY Current","unavailable","A","current","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_factor","Wohnzimmer TV ENERGY Factor","unavailable","","power_factor","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_power","Wohnzimmer TV ENERGY Power","unavailable","W","power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_reactivepower","Wohnzimmer TV ENERGY ReactivePower","unavailable","var","reactive_power","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_today","Wohnzimmer TV ENERGY Today","unavailable","kWh","energy","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_total","Wohnzimmer TV ENERGY Total","unavailable","kWh","energy","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_totalstarttime","Wohnzimmer TV ENERGY TotalStartTime","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_voltage","Wohnzimmer TV ENERGY Voltage","unavailable","V","voltage","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_energy_yesterday","Wohnzimmer TV ENERGY Yesterday","unavailable","kWh","energy","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_last_restart_time","Wohnzimmer TV Last Restart Time","unavailable","","timestamp","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_mqtt_connect_count","Wohnzimmer TV MQTT Connect Count","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_restart_reason","Wohnzimmer TV Restart Reason","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_ssid","Wohnzimmer TV SSID","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wohnzimmer_tv_wifi_connect_count","Wohnzimmer TV WiFi Connect Count","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.wp1_energie","WP1 Energie","429.0921","kWh","energy","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp1_energieeinspeisung","WP1 Energieeinspeisung","0.0076","kWh","energy","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp1_leistung","WP1 Leistung","0.0","W","power","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp1_leistungsfaktor","WP1 Leistungsfaktor","0.33","","power_factor","30/08/2026, 00:35:23","30/08/2026, 00:35:23","","","",""
"sensor","sensor.wp1_spannung","WP1 Spannung","238.73","V","voltage","30/08/2026, 00:35:23","30/08/2026, 00:35:23","","","",""
"sensor","sensor.wp1_stromstarke","WP1 Stromstärke","0.01","A","current","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp2_energie","WP2 Energie","792.4344","kWh","energy","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp2_energieeinspeisung","WP2 Energieeinspeisung","1.3203","kWh","energy","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp2_leistung","WP2 Leistung","0.0","W","power","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp2_leistungsfaktor","WP2 Leistungsfaktor","0.05","","power_factor","30/08/2026, 00:35:23","30/08/2026, 00:35:23","","","",""
"sensor","sensor.wp2_spannung","WP2 Spannung","238.23","V","voltage","30/08/2026, 00:35:23","30/08/2026, 00:35:23","","","",""
"sensor","sensor.wp2_stromstarke","WP2 Stromstärke","0.01","A","current","30/08/2026, 00:26:35","30/08/2026, 00:26:35","","","",""
"sensor","sensor.wp_gesamtleistung","WP Gesamtleistung","9.83","W","power","30/08/2026, 00:35:23","30/08/2026, 00:35:23","","","",""
"sensor","sensor.ww_batterie_soc","WW Batterie SoC","0","%","battery","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"sensor","sensor.ww_bestpreis_ende","WW Bestpreis Ende","2026-08-30T14:30:00+00:00","","timestamp","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"sensor","sensor.ww_bestpreis_start","WW Bestpreis Start","2026-08-30T06:30:00+00:00","","timestamp","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"sensor","sensor.ww_bosch_betriebsmodus","WW Bosch Betriebsmodus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_bosch_status","WW Bosch Status","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_preisniveau","WW Preisniveau","very_cheap","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"sensor","sensor.ww_temperatur","WW Temperatur","49.2","°C","temperature","30/08/2026, 00:16:18","30/08/2026, 00:16:18","","","",""
"sensor","sensor.ww_temperatur_max_7_tage","WW Temperatur Max 7 Tage","unavailable","","","30/08/2026, 00:00:54","30/08/2026, 00:00:54","","","",""
"sensor","sensor.ww_tibber_preis","WW Tibber Preis","11.07","ct/kWh","monetary","30/08/2026, 00:30:00","30/08/2026, 00:30:00","","","",""
"sensor","sensor.ww_v1_8_aktive_strategie","WW V1.8 Aktive Strategie","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_ampel","WW V1.8 Ampel","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_dynamisches_ziel","WW V1.8 Dynamisches Ziel","unavailable","°C","temperature","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_effektives_ziel","WW V1.8 Effektives Ziel","unavailable","°C","temperature","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_eigenverbrauchsvorteil","WW V1.8 Eigenverbrauchsvorteil","unavailable","ct/kWh","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_kostenstatus","WW V1.8 Kostenstatus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_marstek_stufe","WW V1.8 Marstek Stufe","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_naechste_ladung","WW V1.8 Naechste Ladung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_naechster_bestpreis_start","WW V1.8 Naechster Bestpreis-Start","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_temperatur_maximum_7_tage","WW V1.8 Temperatur Maximum 7 Tage","unavailable","","temperature","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_tibber_leading24","WW V1.8 Tibber Leading24","unavailable","ct/kWh","monetary","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_tibber_preis","WW V1.8 Tibber Preis","unavailable","ct/kWh","monetary","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_verbrauchsprognose","WW V1.8 Verbrauchsprognose","unavailable","K","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_warmwassertemperatur","WW V1.8 Warmwassertemperatur","unavailable","°C","temperature","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.ww_v1_8_wp_energie_gesamt","WW V1.8 WP Energie Gesamt","unavailable","","energy","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_akku","Yuka-MLVY66TS Akku","unavailable","%","battery","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_aktuelle_position","Yuka-MLVY66TS Aktuelle Position","unavailable","","enum","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_aufgabenfortschritt","Yuka-MLVY66TS Aufgabenfortschritt","unavailable","%","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_aufgabenzeit_gesamt","Yuka-MLVY66TS Aufgabenzeit gesamt","unavailable","min","duration","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_aufgabenzeit_verbleibend","Yuka-MLVY66TS Aufgabenzeit verbleibend","unavailable","min","duration","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_aufgabenzeit_vergangen","Yuka-MLVY66TS Aufgabenzeit vergangen","unavailable","min","duration","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_bereich","Yuka-MLVY66TS Bereich","unavailable","m²","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_betriebszeit_der_klingen","Yuka-MLVY66TS Betriebszeit der Klingen","unavailable","h","duration","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_bluetooth_signalqualitat_rssi","Yuka-MLVY66TS Bluetooth Signalqualität (RSSI)","unavailable","dBm","signal_strength","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_breitengrad","Yuka-MLVY66TS Breitengrad","unavailable","°","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_geratepositionstyp","Yuka-MLVY66TS Gerätepositionstyp","unavailable","","enum","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_gesamtbetriebszeit","Yuka-MLVY66TS Gesamtbetriebszeit","unavailable","h","duration","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_gesamtfahrleistung","Yuka-MLVY66TS Gesamtfahrleistung","unavailable","km","distance","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_kamerahelligkeit","Yuka-MLVY66TS Kamerahelligkeit","unavailable","","enum","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_l1_satelliten_co_viewing","Yuka-MLVY66TS L1 signal quality","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_l2_satelliten_co_viewing","Yuka-MLVY66TS L2 signal quality","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_langengrad","Yuka-MLVY66TS Längengrad","unavailable","°","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.yuka_mlvy66ts_letzte_fehlermeldung","Yuka-MLVY66TS Letzte Fehlermeldung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
